question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
94705,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Buttigieg,13345,Pete Buttigieg,DEM,31
94705,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,38
94706,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Delaney,13314,John K. Delaney,DEM,27
94706,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,36
94707,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Gabbard,13343,Tulsi Gabbard,DEM,26
94707,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,38
94708,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Gillibrand,13311,Kirsten E. Gillibrand,DEM,29
94708,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94709,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Hickenlooper,13326,John Hickenlooper,DEM,26
94709,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94710,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Klobuchar,13310,Amy Klobuchar,DEM,29
94710,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94711,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Williamson,13350,Marianne Williamson,DEM,27
94711,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94712,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Yang,13329,Andrew Yang,DEM,26
94712,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94713,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Ryan,13358,Tim Ryan,DEM,28
94713,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94714,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Swalwell,13328,Eric Swalwell,DEM,25
94714,58175,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1003,rv,rv,Online,U.S. President,0,,5/26/2019,5/27/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-26-27/,general,6210,Trump,13254,Donald Trump,REP,37
94694,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,43
94694,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,36
94695,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Sanders,13257,Bernard Sanders,DEM,38
94695,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,38
94696,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Harris,13288,Kamala D. Harris,DEM,33
94696,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,38
94697,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Warren,13258,Elizabeth Warren,DEM,33
94697,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,40
94698,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,O'Rourke,13276,Beto O'Rourke,DEM,30
94698,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,39
94699,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Booker,13287,Cory A. Booker,DEM,31
94699,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,39
94700,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Inslee,13324,Jay Robert Inslee,DEM,21
94700,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,39
94701,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Castro,13316,Julián Castro,DEM,26
94701,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,39
94702,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Gravel,13359,Mike Gravel,DEM,21
94702,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,39
94703,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Messam,13357,Wayne Messam,DEM,20
94703,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,40
94704,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Moulton,13322,Seth Moulton,DEM,21
94704,58174,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C,1001,rv,rv,Online,U.S. President,0,,5/25/2019,5/26/2019,11/3/2020,,FALSE,,,FALSE,FALSE,6/3/2019 8:25,,https://scottrasmussen.com/crosstabs-may-25-26/,general,6210,Trump,13254,Donald Trump,REP,38
94592,58133,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,5/12/2019,5/23/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 10:30,fielded from May 12-16 and May 19-23,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_may24,general,6210,Warren,13258,Elizabeth Warren,DEM,46
94592,58133,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,5/12/2019,5/23/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 10:30,fielded from May 12-16 and May 19-23,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_may24,general,6210,Trump,13254,Donald Trump,REP,44
94603,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47
94603,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Trump,13254,Donald Trump,REP,46
94604,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Warren,13258,Elizabeth Warren,DEM,47
94604,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Trump,13254,Donald Trump,REP,46
94605,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Sanders,13257,Bernard Sanders,DEM,47
94605,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Trump,13254,Donald Trump,REP,46
94606,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Buttigieg,13345,Pete Buttigieg,DEM,44
94606,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:38,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Trump,13254,Donald Trump,REP,46
94607,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:39,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Harris,13288,Kamala D. Harris,DEM,46
94607,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:39,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Trump,13254,Donald Trump,REP,45
94608,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:39,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,O'Rourke,13276,Beto O'Rourke,DEM,46
94608,58135,2020,,1365,Change Research,,,Change Research,48,Change Research,C-,2904,lv,lv,Online,U.S. President,0,,5/18/2019,5/21/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/24/2019 16:39,,https://www.changeresearch.com/nationalpoll-may18-21-2019,general,6210,Trump,13254,Donald Trump,REP,46
94559,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,49.8
94559,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Trump,13254,Donald Trump,REP,50.2
94560,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Sanders,13257,Bernard Sanders,DEM,48.6
94560,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Trump,13254,Donald Trump,REP,51.4
94561,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Harris,13288,Kamala D. Harris,DEM,47.3
94561,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Trump,13254,Donald Trump,REP,52.7
94562,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Warren,13258,Elizabeth Warren,DEM,47.8
94562,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Trump,13254,Donald Trump,REP,52.2
94563,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Buttigieg,13345,Pete Buttigieg,DEM,48.3
94563,58117,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,B/C,1007,rv,rv,IVR/Online,U.S. President,0,,5/16/2019,5/19/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/22/2019 13:00,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/florida-poll-finds-trump-popular-in-the-sunshine-state-while-biden-dominates-democratic-field.php,general,6220,Trump,13254,Donald Trump,REP,51.7
100072,58788,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,400,a,a,Live Phone,U.S. President,0,,5/14/2019,5/18/2019,11/3/2020,,FALSE,,,FALSE,FALSE,8/1/2019 14:06,,https://www.sayanythingblog.com/entry/poll-trump-leads-biden-among-north-dakotans-in-head-to-head-matchup-has-56-percent-favorable-rating/,general,6239,Biden,13256,Joseph R. Biden Jr.,DEM,39
100072,58788,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,400,a,a,Live Phone,U.S. President,0,,5/14/2019,5/18/2019,11/3/2020,,FALSE,,,FALSE,FALSE,8/1/2019 14:06,,https://www.sayanythingblog.com/entry/poll-trump-leads-biden-among-north-dakotans-in-head-to-head-matchup-has-56-percent-favorable-rating/,general,6239,Trump,13254,Donald Trump,REP,54
94503,58087,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1650,rv,rv,Online,U.S. President,0,,5/12/2019,5/14/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/16/2019 8:44,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2019_05.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,48
94503,58087,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1650,rv,rv,Online,U.S. President,0,,5/12/2019,5/14/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/16/2019 8:44,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2019_05.pdf,general,6210,Trump,13254,Donald Trump,REP,44
94504,58087,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1650,rv,rv,Online,U.S. President,0,,5/12/2019,5/14/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/16/2019 8:44,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2019_05.pdf,general,6210,Warren,13258,Elizabeth Warren,DEM,48
94504,58087,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,1650,rv,rv,Online,U.S. President,0,,5/12/2019,5/14/2019,11/3/2020,,FALSE,,,FALSE,FALSE,5/16/2019 8:44,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2019_05.pdf,general,6210,Trump,13254,Donald Trump,REP,45
